Time	A
1633381727	0.667311
1633381727	0.666566
1633381727	0.66582
1633381727	0.665074
1633381727	0.664327
1633381727	0.663579
1633381727	0.66283
1633381727	0.662081
1633381727	0.661332
1633381727	0.660581
1633381727	0.65983
1633381727	0.659078
1633381727	0.658326
1633381727	0.657573
1633381727	0.656819
1633381727	0.656065
1633381727	0.65531
1633381727	0.654554
1633381727	0.653798
1633381727	0.653041
1633381727	0.652283
1633381727	0.651525
1633381727	0.650766
1633381727	0.650006
1633381727	0.649246
1633381727	0.648485
1633381727	0.647724
1633381727	0.646961
1633381727	0.646198
1633381727	0.645435
1633381727	0.644671
1633381727	0.643906
1633381727	0.643141
1633381727	0.642375
1633381727	0.641608
1633381727	0.640841
1633381727	0.640073
1633381727	0.639304
1633381727	0.638535
1633381727	0.637765
1633381727	0.636994
1633381727	0.636223
1633381727	0.635451
1633381727	0.634679
1633381727	0.633906
1633381727	0.633132
1633381727	0.632358
1633381727	0.631583
1633381727	0.630807
1633381727	0.630031
1633381727	0.629254
1633381727	0.628476
1633381727	0.627698
1633381727	0.626919
1633381727	0.62614
1633381727	0.62536
1633381727	0.624579
1633381727	0.623798
1633381727	0.623016
1633381727	0.622234
1633381727	0.62145
1633381727	0.620667
1633381727	0.619882
1633381727	0.619097
1633381727	0.618312
1633381727	0.617525
1633381727	0.616739
1633381727	0.615951
1633381727	0.615163
1633381727	0.614374
1633381727	0.613585
1633381727	0.612795
1633381727	0.612004
1633381727	0.611213
1633381727	0.610422
1633381727	0.609629
1633381727	0.608836
1633381727	0.608043
1633381727	0.607248
1633381727	0.606454
1633381727	0.605658
1633381727	0.604862
1633381727	0.604065
1633381727	0.603268
1633381727	0.60247
1633381727	0.601672
1633381727	0.600873
1633381727	0.600073
1633381727	0.599273
1633381727	0.598472
1633381727	0.597671
1633381727	0.596869
1633381727	0.596066
1633381727	0.595263
1633381727	0.594459
1633381727	0.593655
1633381727	0.59285
1633381727	0.592044
1633381727	0.591238
1633381727	0.590431
1633381727	0.589624
1633381727	0.588816
1633381727	0.588007
1633381727	0.587198
1633381727	0.586388
1633381727	0.585578
1633381727	0.584767
1633381727	0.583955
1633381727	0.583143
1633381727	0.582331
1633381727	0.581517
1633381727	0.580704
1633381727	0.579889
1633381727	0.579074
1633381727	0.578259
1633381727	0.577442
1633381727	0.576626
1633381727	0.575808
1633381727	0.574991
1633381727	0.574172
1633381727	0.573353
1633381727	0.572534
1633381727	0.571713
1633381727	0.570893
1633381727	0.570071
1633381727	0.569249
1633381727	0.568427
1633381727	0.567604
1633381727	0.56678
1633381727	0.565956
1633381727	0.565132
1633381727	0.564306
1633381727	0.56348
1633381727	0.562654
1633381727	0.561827
1633381727	0.560999
1633381727	0.560171
1633381727	0.559343
1633381727	0.558513
1633381727	0.557684
1633381727	0.556853
1633381727	0.556022
1633381727	0.555191
1633381727	0.554359
1633381727	0.553526
1633381727	0.552693
1633381727	0.55186
1633381727	0.551026
1633381727	0.550191
1633381727	0.549355
1633381727	0.54852
1633381727	0.547683
1633381727	0.546846
1633381727	0.546009
1633381727	0.545171
1633381727	0.544332
1633381727	0.543493
1633381727	0.542653
1633381727	0.541813
1633381727	0.540972
1633381727	0.540131
1633381727	0.539289
1633381727	0.538447
1633381727	0.537604
1633381727	0.53676
1633381727	0.535916
1633381727	0.535072
1633381727	0.534227
1633381727	0.533381
1633381727	0.532535
1633381727	0.531688
1633381727	0.530841
1633381727	0.529993
1633381727	0.529145
1633381727	0.528296
1633381727	0.527447
1633381727	0.526597
1633381727	0.525747
1633381727	0.524896
1633381727	0.524044
1633381727	0.523192
1633381727	0.52234
1633381727	0.521487
1633381727	0.520633
1633381727	0.519779
1633381727	0.518925
1633381727	0.51807
1633381727	0.517214
1633381727	0.516358
1633381727	0.515501
1633381727	0.514644
1633381727	0.513787
1633381727	0.512928
1633381727	0.51207
1633381727	0.511211
1633381727	0.510351
1633381727	0.509491
1633381727	0.50863
1633381727	0.507769
1633381727	0.506907
1633381727	0.506045
1633381727	0.505182
1633381727	0.504319
1633381727	0.503455
1633381727	0.502591
1633381727	0.501726
1633381727	0.50086
1633381727	0.499995
1633381727	0.499128
1633381727	0.498262
1633381727	0.497394
1633381727	0.496527
1633381727	0.495658
1633381727	0.49479
1633381727	0.49392
1633381727	0.493051
1633381727	0.49218
1633381727	0.49131
1633381727	0.490438
1633381727	0.489567
1633381727	0.488694
1633381727	0.487822
1633381727	0.486949
1633381727	0.486075
1633381727	0.485201
1633381727	0.484326
1633381727	0.483451
1633381727	0.482575
1633381727	0.481699
1633381727	0.480823
1633381727	0.479946
1633381727	0.479068
1633381727	0.47819
1633381727	0.477312
1633381727	0.476433
1633381727	0.475553
1633381727	0.474673
1633381727	0.473793
1633381727	0.472912
1633381727	0.472031
1633381727	0.471149
1633381727	0.470266
1633381727	0.469384
1633381727	0.4685
1633381727	0.467617
1633381727	0.466733
1633381727	0.465848
1633381727	0.464963
1633381727	0.464077
1633381727	0.463191
1633381727	0.462305
1633381727	0.461418
1633381727	0.46053
1633381727	0.459643
1633381727	0.458754
1633381727	0.457865
1633381727	0.456976
1633381727	0.456086
1633381727	0.455196
1633381727	0.454306
1633381727	0.453415
1633381727	0.452523
1633381727	0.451631
1633381727	0.450739
1633381727	0.449846
1633381727	0.448952
1633381727	0.448059
1633381727	0.447164
1633381727	0.44627
1633381727	0.445375
1633381727	0.444479
1633381727	0.443583
1633381727	0.442687
1633381727	0.44179
1633381727	0.440892
1633381727	0.439995
1633381727	0.439096
1633381727	0.438198
1633381727	0.437299
1633381727	0.436399
1633381727	0.435499
1633381727	0.434599
1633381727	0.433698
1633381727	0.432797
1633381727	0.431895
1633381727	0.430993
1633381727	0.43009
1633381727	0.429187
1633381727	0.428284
1633381727	0.42738
1633381727	0.426476
1633381727	0.425571
1633381727	0.424666
1633381727	0.42376
1633381727	0.422854
1633381727	0.421948
1633381727	0.421041
1633381727	0.420134
1633381727	0.419226
1633381727	0.418318
1633381727	0.417409
1633381727	0.416501
1633381727	0.415591
1633381727	0.414681
1633381727	0.413771
1633381727	0.412861
1633381727	0.41195
1633381727	0.411038
1633381727	0.410126
1633381727	0.409214
1633381727	0.408302
1633381727	0.407388
1633381727	0.406475
1633381727	0.405561
1633381727	0.404647
1633381727	0.403732
1633381727	0.402817
1633381727	0.401902
1633381727	0.400986
1633381727	0.400069
1633381727	0.399153
1633381727	0.398236
1633381727	0.397318
1633381727	0.3964
1633381727	0.395482
1633381727	0.394563
1633381727	0.393644
1633381727	0.392725
1633381727	0.391805
1633381727	0.390885
1633381727	0.389964
1633381727	0.389043
1633381727	0.388122
1633381727	0.3872
1633381727	0.386278
1633381727	0.385355
1633381727	0.384432
1633381727	0.383509
1633381727	0.382585
1633381727	0.381661
1633381727	0.380736
1633381727	0.379812
1633381727	0.378886
1633381727	0.377961
1633381727	0.377035
1633381727	0.376108
1633381727	0.375182
1633381727	0.374254
1633381727	0.373327
1633381727	0.372399
1633381727	0.371471
1633381727	0.370542
1633381727	0.369613
1633381727	0.368684
1633381727	0.367754
1633381727	0.366824
1633381727	0.365893
1633381727	0.364963
1633381727	0.364031
1633381727	0.3631
1633381727	0.362168
1633381727	0.361236
1633381727	0.360303
1633381727	0.35937
1633381727	0.358437
1633381727	0.357503
1633381727	0.356569
1633381727	0.355634
1633381727	0.3547
1633381727	0.353764
1633381727	0.352829
1633381727	0.351893
1633381727	0.350957
1633381727	0.35002
1633381727	0.349083
1633381727	0.348146
1633381727	0.347208
1633381727	0.34627
1633381727	0.345332
1633381727	0.344393
1633381727	0.343454
1633381727	0.342515
1633381727	0.341575
1633381727	0.340635
1633381727	0.339695
1633381727	0.338754
1633381727	0.337813
1633381727	0.336872
1633381727	0.33593
1633381727	0.334988
1633381727	0.334046
1633381727	0.333103
1633381727	0.33216
1633381727	0.331217
1633381727	0.330273
1633381727	0.329329
1633381727	0.328384
1633381727	0.32744
1633381727	0.326495
1633381727	0.325549
1633381727	0.324604
1633381727	0.323658
1633381727	0.322711
1633381727	0.321765
1633381727	0.320818
1633381727	0.31987
1633381727	0.318923
1633381727	0.317975
1633381727	0.317027
1633381727	0.316078
1633381727	0.315129
1633381727	0.31418
1633381727	0.31323
1633381727	0.312281
1633381727	0.31133
1633381727	0.31038
1633381727	0.309429
1633381727	0.308478
1633381727	0.307527
1633381727	0.306575
1633381727	0.305623
1633381727	0.304671
1633381727	0.303718
1633381727	0.302765
1633381727	0.301812
1633381727	0.300858
1633381727	0.299905
1633381727	0.29895
1633381727	0.297996
1633381727	0.297041
1633381727	0.296086
1633381727	0.295131
1633381727	0.294175
1633381727	0.29322
1633381727	0.292263
1633381727	0.291307
1633381727	0.29035
1633381727	0.289393
1633381727	0.288436
1633381727	0.287478
1633381727	0.28652
1633381727	0.285562
1633381727	0.284603
1633381727	0.283645
1633381727	0.282686
1633381727	0.281726
1633381727	0.280767
1633381727	0.279807
1633381727	0.278846
1633381727	0.277886
1633381727	0.276925
1633381727	0.275964
1633381727	0.275003
1633381727	0.274041
1633381727	0.273079
1633381727	0.272117
1633381727	0.271155
1633381727	0.270192
1633381727	0.269229
1633381727	0.268266
1633381727	0.267303
1633381727	0.266339
1633381727	0.265375
1633381727	0.264411
1633381727	0.263446
1633381727	0.262481
1633381727	0.261516
1633381727	0.260551
1633381727	0.259585
1633381727	0.258619
1633381727	0.257653
1633381727	0.256687
1633381727	0.25572
1633381727	0.254753
1633381727	0.253786
1633381727	0.252819
1633381727	0.251851
1633381727	0.250883
1633381727	0.249915
1633381727	0.248947
1633381727	0.247978
1633381727	0.247009
1633381727	0.24604
1633381727	0.245071
1633381727	0.244101
1633381727	0.243131
1633381727	0.242161
1633381727	0.241191
1633381727	0.24022
1633381727	0.239249
1633381727	0.238278
1633381727	0.237307
1633381727	0.236335
1633381727	0.235364
1633381727	0.234392
1633381727	0.233419
1633381727	0.232447
1633381727	0.231474
1633381727	0.230501
1633381727	0.229528
1633381727	0.228555
1633381727	0.227581
1633381727	0.226607
1633381727	0.225633
1633381727	0.224659
1633381727	0.223684
1633381727	0.222709
1633381727	0.221734
1633381727	0.220759
1633381727	0.219784
1633381727	0.218808
1633381727	0.217832
1633381727	0.216856
1633381727	0.21588
1633381727	0.214903
1633381727	0.213926
1633381727	0.212949
1633381727	0.211972
1633381727	0.210995
1633381727	0.210017
1633381727	0.209039
1633381727	0.208061
1633381727	0.207083
1633381727	0.206105
1633381727	0.205126
1633381727	0.204147
1633381727	0.203168
1633381727	0.202189
1633381727	0.20121
1633381727	0.20023
1633381727	0.19925
1633381727	0.19827
1633381727	0.19729
1633381727	0.196309
1633381727	0.195329
1633381727	0.194348
1633381727	0.193367
1633381727	0.192386
1633381727	0.191404
1633381727	0.190423
1633381727	0.189441
1633381727	0.188459
1633381727	0.187477
1633381727	0.186494
1633381727	0.185512
1633381727	0.184529
1633381727	0.183546
1633381727	0.182563
1633381727	0.18158
1633381727	0.180596
1633381727	0.179613
1633381727	0.178629
1633381727	0.177645
1633381727	0.176661
1633381727	0.175676
1633381727	0.174692
1633381727	0.173707
1633381727	0.172722
1633381727	0.171737
1633381727	0.170752
1633381727	0.169766
1633381727	0.168781
1633381727	0.167795
1633381727	0.166809
1633381727	0.165823
1633381727	0.164837
1633381727	0.163851
1633381727	0.162864
1633381727	0.161877
1633381727	0.16089
1633381727	0.159903
1633381727	0.158916
1633381727	0.157929
1633381727	0.156941
1633381727	0.155953
1633381727	0.154966
1633381727	0.153978
1633381727	0.152989
1633381727	0.152001
1633381727	0.151013
1633381727	0.150024
1633381727	0.149035
1633381727	0.148046
1633381727	0.147057
1633381727	0.146068
1633381727	0.145079
1633381727	0.144089
1633381727	0.1431
1633381727	0.14211
1633381727	0.14112
1633381727	0.14013
1633381727	0.13914
1633381727	0.138149
1633381727	0.137159
1633381727	0.136168
1633381727	0.135178
1633381727	0.134187
1633381727	0.133196
1633381727	0.132204
1633381727	0.131213
1633381727	0.130222
1633381727	0.12923
1633381727	0.128239
1633381727	0.127247
1633381727	0.126255
1633381727	0.125263
1633381727	0.124271
1633381727	0.123278
1633381727	0.122286
1633381727	0.121293
1633381727	0.120301
1633381727	0.119308
1633381727	0.118315
1633381727	0.117322
1633381727	0.116329
1633381727	0.115335
1633381727	0.114342
1633381727	0.113349
1633381727	0.112355
1633381727	0.111361
1633381727	0.110367
1633381727	0.109373
1633381727	0.108379
1633381727	0.107385
1633381727	0.106391
1633381727	0.105397
1633381727	0.104402
1633381727	0.103407
1633381727	0.102413
1633381727	0.101418
1633381727	0.100423
1633381727	0.0994281
1633381727	0.098433
1633381727	0.0974378
1633381727	0.0964425
1633381727	0.0954471
1633381727	0.0944517
1633381727	0.0934561
1633381727	0.0924604
1633381727	0.0914646
1633381727	0.0904688
1633381727	0.0894728
1633381727	0.0884768
1633381727	0.0874807
1633381727	0.0864845
1633381727	0.0854882
1633381727	0.0844918
1633381727	0.0834953
1633381727	0.0824988
1633381727	0.0815022
1633381727	0.0805054
1633381727	0.0795086
1633381727	0.0785118
1633381727	0.0775148
1633381727	0.0765178
1633381727	0.0755207
1633381727	0.0745235
1633381727	0.0735262
1633381727	0.0725289
1633381727	0.0715315
1633381727	0.070534
1633381727	0.0695365
1633381727	0.0685389
1633381727	0.0675412
1633381727	0.0665434
1633381727	0.0655456
1633381727	0.0645477
1633381727	0.0635498
1633381727	0.0625518
1633381727	0.0615537
1633381727	0.0605556
1633381727	0.0595574
1633381727	0.0585591
1633381727	0.0575608
1633381727	0.0565624
1633381727	0.055564
1633381727	0.0545655
1633381727	0.053567
1633381727	0.0525684
1633381727	0.0515698
1633381727	0.0505711
1633381727	0.0495723
1633381727	0.0485735
1633381727	0.0475747
1633381727	0.0465758
1633381727	0.0455769
1633381727	0.0445779
1633381727	0.0435788
1633381727	0.0425798
1633381727	0.0415807
1633381727	0.0405815
1633381727	0.0395823
1633381727	0.0385831
1633381727	0.0375838
1633381727	0.0365845
1633381727	0.0355851
1633381727	0.0345858
1633381727	0.0335863
1633381727	0.0325869
1633381727	0.0315874
1633381727	0.0305879
1633381727	0.0295883
1633381727	0.0285888
1633381727	0.0275892
1633381727	0.0265895
1633381727	0.0255899
1633381727	0.0245902
1633381727	0.0235905
1633381727	0.0225907
1633381727	0.021591
1633381727	0.0205912
1633381727	0.0195914
1633381727	0.0185916
1633381727	0.0175917
1633381727	0.0165919
1633381727	0.015592
1633381727	0.0145921
1633381727	0.0135922
1633381727	0.0125923
1633381727	0.0115924
1633381727	0.0105925
1633381727	0.00959251
1633381727	0.00859255
1633381727	0.00759258
1633381727	0.00659261
1633381727	0.00559262
1633381727	0.00459264
1633381727	0.00359265
1633381727	0.00259265
1633381727	0.00159265
1633381727	0.000592654
1633381727	-0.000407346
1633381727	-0.00140735
1633381727	-0.00240734
1633381727	-0.00340734
1633381727	-0.00440733
1633381727	-0.00540732
1633381727	-0.0064073
1633381727	-0.00740728
1633381727	-0.00840725
1633381727	-0.00940721
1633381727	-0.0104072
1633381727	-0.0114071
1633381727	-0.012407
1633381727	-0.0134069
1633381727	-0.0144068
1633381727	-0.0154067
1633381727	-0.0164066
1633381727	-0.0174065
1633381727	-0.0184063
1633381727	-0.0194061
1633381727	-0.0204059
1633381727	-0.0214057
1633381727	-0.0224055
1633381727	-0.0234052
1633381727	-0.0244049
1633381727	-0.0254046
1633381727	-0.0264043
1633381727	-0.0274039
1633381727	-0.0284035
1633381727	-0.0294031
1633381727	-0.0304027
1633381727	-0.0314022
1633381727	-0.0324017
1633381727	-0.0334011
1633381727	-0.0344006
1633381727	-0.0353999
1633381727	-0.0363993
1633381727	-0.0373986
1633381727	-0.0383979
1633381727	-0.0393971
1633381727	-0.0403964
1633381727	-0.0413955
1633381727	-0.0423946
1633381727	-0.0433937
1633381727	-0.0443928
1633381727	-0.0453917
1633381727	-0.0463907
1633381727	-0.0473896
1633381727	-0.0483884
1633381727	-0.0493872
1633381727	-0.050386
1633381727	-0.0513847
1633381727	-0.0523834
1633381727	-0.053382
1633381727	-0.0543805
1633381727	-0.055379
1633381727	-0.0563774
1633381727	-0.0573758
1633381727	-0.0583741
1633381727	-0.0593724
1633381727	-0.0603706
1633381727	-0.0613688
1633381727	-0.0623668
1633381727	-0.0633649
1633381727	-0.0643628
1633381727	-0.0653607
1633381727	-0.0663585
1633381727	-0.0673563
1633381727	-0.068354
1633381727	-0.0693516
1633381727	-0.0703492
1633381727	-0.0713467
1633381727	-0.0723441
1633381727	-0.0733414
1633381727	-0.0743387
1633381727	-0.0753359
1633381727	-0.076333
1633381727	-0.0773301
1633381727	-0.078327
1633381727	-0.0793239
1633381727	-0.0803207
1633381727	-0.0813175
1633381727	-0.0823141
1633381727	-0.0833107
1633381727	-0.0843072
1633381727	-0.0853036
1633381727	-0.0862999
1633381727	-0.0872961
1633381727	-0.0882922
1633381727	-0.0892883
1633381727	-0.0902842
1633381727	-0.0912801
1633381727	-0.0922759
1633381727	-0.0932716
1633381727	-0.0942672
1633381727	-0.0952627
1633381727	-0.0962581
1633381727	-0.0972534
1633381727	-0.0982486
1633381727	-0.0992437
1633381727	-0.100239
1633381727	-0.101234
1633381727	-0.102228
1633381727	-0.103223
1633381727	-0.104218
1633381727	-0.105212
1633381727	-0.106207
1633381727	-0.107201
1633381727	-0.108195
1633381727	-0.109189
1633381727	-0.110183
1633381727	-0.111177
1633381727	-0.112171
1633381727	-0.113164
1633381727	-0.114158
1633381727	-0.115151
1633381727	-0.116145
1633381727	-0.117138
1633381727	-0.118131
1633381727	-0.119124
1633381727	-0.120117
1633381727	-0.121109
1633381727	-0.122102
1633381727	-0.123094
1633381727	-0.124087
1633381727	-0.125079
1633381727	-0.126071
1633381727	-0.127063
1633381727	-0.128055
1633381727	-0.129046
1633381727	-0.130038
1633381727	-0.131029
1633381727	-0.132021
1633381727	-0.133012
1633381727	-0.134003
1633381727	-0.134994
1633381727	-0.135985
1633381727	-0.136975
1633381727	-0.137966
1633381727	-0.138956
1633381727	-0.139946
1633381727	-0.140937
1633381727	-0.141927
1633381727	-0.142916
1633381727	-0.143906
1633381727	-0.144895
1633381727	-0.145885
1633381727	-0.146874
1633381727	-0.147863
1633381727	-0.148852
1633381727	-0.149841
1633381727	-0.15083
1633381727	-0.151818
1633381727	-0.152806
1633381727	-0.153795
1633381727	-0.154783
1633381727	-0.15577
1633381727	-0.156758
1633381727	-0.157746
1633381727	-0.158733
1633381727	-0.15972
1633381727	-0.160707
1633381727	-0.161694
1633381727	-0.162681
1633381727	-0.163668
1633381727	-0.164654
1633381727	-0.16564
1633381727	-0.166627
1633381727	-0.167612
1633381727	-0.168598
1633381727	-0.169584
1633381727	-0.170569
1633381727	-0.171555
1633381727	-0.17254
1633381727	-0.173525
1633381727	-0.174509
1633381727	-0.175494
1633381727	-0.176478
1633381727	-0.177462
1633381727	-0.178446
1633381727	-0.17943
1633381727	-0.180414
1633381727	-0.181398
1633381727	-0.182381
1633381727	-0.183364
1633381727	-0.184347
1633381727	-0.18533
1633381727	-0.186312
1633381727	-0.187295
1633381727	-0.188277
1633381727	-0.189259
1633381727	-0.190241
1633381727	-0.191222
1633381727	-0.192204
1633381727	-0.193185
1633381727	-0.194166
1633381727	-0.195147
1633381727	-0.196128
1633381727	-0.197108
1633381727	-0.198088
1633381727	-0.199069
1633381727	-0.200048
1633381727	-0.201028
1633381727	-0.202008
1633381727	-0.202987
1633381727	-0.203966
1633381727	-0.204945
1633381727	-0.205924
1633381727	-0.206902
1633381727	-0.20788
1633381727	-0.208858
1633381727	-0.209836
1633381727	-0.210814
1633381727	-0.211791
1633381727	-0.212768
1633381727	-0.213745
1633381727	-0.214722
1633381727	-0.215699
1633381727	-0.216675
1633381727	-0.217651
1633381727	-0.218627
1633381727	-0.219603
1633381727	-0.220578
1633381727	-0.221554
1633381727	-0.222529
1633381727	-0.223503
1633381727	-0.224478
1633381727	-0.225452
1633381727	-0.226427
1633381727	-0.2274
1633381727	-0.228374
1633381727	-0.229348
1633381727	-0.230321
1633381727	-0.231294
1633381727	-0.232267
1633381727	-0.233239
1633381727	-0.234211
1633381727	-0.235183
1633381727	-0.236155
1633381727	-0.237127
1633381727	-0.238098
1633381727	-0.239069
1633381727	-0.24004
1633381727	-0.241011
1633381727	-0.241981
1633381727	-0.242951
1633381727	-0.243921
1633381727	-0.244891
1633381727	-0.245861
1633381727	-0.24683
1633381727	-0.247799
1633381727	-0.248767
1633381727	-0.249736
1633381727	-0.250704
1633381727	-0.251672
1633381727	-0.25264
1633381727	-0.253607
1633381727	-0.254574
1633381727	-0.255541
1633381727	-0.256508
1633381727	-0.257474
1633381727	-0.25844
1633381727	-0.259406
1633381727	-0.260372
1633381727	-0.261337
1633381727	-0.262302
1633381727	-0.263267
1633381727	-0.264232
1633381727	-0.265196
1633381727	-0.26616
1633381727	-0.267124
1633381727	-0.268088
1633381727	-0.269051
1633381727	-0.270014
1633381727	-0.270977
1633381727	-0.271939
1633381727	-0.272901
1633381727	-0.273863
1633381727	-0.274825
1633381727	-0.275786
1633381727	-0.276747
1633381727	-0.277708
1633381727	-0.278668
1633381727	-0.279629
1633381727	-0.280589
1633381727	-0.281548
1633381727	-0.282508
1633381727	-0.283467
1633381727	-0.284426
1633381727	-0.285384
1633381727	-0.286343
1633381727	-0.287301
1633381727	-0.288258
1633381727	-0.289216
1633381727	-0.290173
1633381727	-0.29113
1633381727	-0.292086
1633381727	-0.293042
1633381727	-0.293998
1633381727	-0.294954
1633381727	-0.295909
1633381727	-0.296864
1633381727	-0.297819
1633381727	-0.298774
1633381727	-0.299728
1633381727	-0.300682
1633381727	-0.301635
1633381727	-0.302589
1633381727	-0.303542
1633381727	-0.304494
1633381727	-0.305447
1633381727	-0.306399
1633381727	-0.30735
1633381727	-0.308302
1633381727	-0.309253
1633381727	-0.310204
1633381727	-0.311154
1633381727	-0.312104
1633381727	-0.313054
1633381727	-0.314004
1633381727	-0.314953
1633381727	-0.315902
1633381727	-0.316851
1633381727	-0.317799
1633381727	-0.318747
1633381727	-0.319695
1633381727	-0.320642
1633381727	-0.321589
1633381727	-0.322536
1633381727	-0.323482
1633381727	-0.324428
1633381727	-0.325374
1633381727	-0.32632
1633381727	-0.327265
1633381727	-0.328209
1633381727	-0.329154
1633381727	-0.330098
1633381727	-0.331042
1633381727	-0.331985
1633381727	-0.332928
1633381727	-0.333871
1633381727	-0.334814
1633381727	-0.335756
1633381727	-0.336697
1633381727	-0.337639
1633381727	-0.33858
1633381727	-0.339521
1633381727	-0.340461
1633381727	-0.341401
1633381727	-0.342341
1633381727	-0.34328
1633381727	-0.344219
1633381727	-0.345158
1633381727	-0.346097
1633381727	-0.347035
1633381727	-0.347972
1633381727	-0.34891
1633381727	-0.349847
1633381727	-0.350783
1633381727	-0.35172
1633381727	-0.352655
1633381727	-0.353591
1633381727	-0.354526
1633381727	-0.355461
1633381727	-0.356396
1633381727	-0.35733
1633381727	-0.358264
1633381727	-0.359197
1633381727	-0.36013
1633381727	-0.361063
1633381727	-0.361995
1633381727	-0.362927
1633381727	-0.363859
1633381727	-0.36479
1633381727	-0.365721
1633381727	-0.366652
1633381727	-0.367582
1633381727	-0.368512
1633381727	-0.369441
1633381727	-0.37037
1633381727	-0.371299
1633381727	-0.372227
1633381727	-0.373155
1633381727	-0.374083
1633381727	-0.37501
1633381727	-0.375937
1633381727	-0.376863
1633381727	-0.377789
1633381727	-0.378715
1633381727	-0.37964
1633381727	-0.380565
1633381727	-0.38149
1633381727	-0.382414
1633381727	-0.383338
1633381727	-0.384261
1633381727	-0.385184
1633381727	-0.386107
1633381727	-0.387029
1633381727	-0.387951
1633381727	-0.388872
1633381727	-0.389794
1633381727	-0.390714
1633381727	-0.391635
1633381727	-0.392554
1633381727	-0.393474
1633381727	-0.394393
1633381727	-0.395312
1633381727	-0.39623
1633381727	-0.397148
1633381727	-0.398066
1633381727	-0.398983
1633381727	-0.3999
1633381727	-0.400816
1633381727	-0.401732
1633381727	-0.402648
1633381727	-0.403563
1633381727	-0.404477
1633381727	-0.405392
1633381727	-0.406306
1633381727	-0.407219
1633381727	-0.408132
1633381727	-0.409045
1633381727	-0.409957
1633381727	-0.410869
1633381727	-0.411781
1633381727	-0.412692
1633381727	-0.413603
1633381727	-0.414513
1633381727	-0.415423
1633381727	-0.416332
1633381727	-0.417241
1633381727	-0.41815
1633381727	-0.419058
1633381727	-0.419966
1633381727	-0.420873
1633381727	-0.42178
1633381727	-0.422686
1633381727	-0.423592
1633381727	-0.424498
1633381727	-0.425403
1633381727	-0.426308
1633381727	-0.427212
1633381727	-0.428116
1633381727	-0.42902
1633381727	-0.429923
1633381727	-0.430826
1633381727	-0.431728
1633381727	-0.43263
1633381727	-0.433531
1633381727	-0.434432
1633381727	-0.435332
1633381727	-0.436232
1633381727	-0.437132
1633381727	-0.438031
1633381727	-0.43893
1633381727	-0.439828
1633381727	-0.440726
1633381727	-0.441623
1633381727	-0.44252
1633381727	-0.443417
1633381727	-0.444313
1633381727	-0.445209
1633381727	-0.446104
1633381727	-0.446999
1633381727	-0.447893
1633381727	-0.448787
1633381727	-0.44968
1633381727	-0.450573
1633381727	-0.451466
1633381727	-0.452358
1633381727	-0.453249
1633381727	-0.454141
1633381727	-0.455031
1633381727	-0.455922
1633381727	-0.456811
1633381727	-0.457701
1633381727	-0.45859
1633381727	-0.459478
1633381727	-0.460366
1633381727	-0.461253
1633381727	-0.46214
1633381727	-0.463027
1633381727	-0.463913
1633381727	-0.464799
1633381727	-0.465684
1633381727	-0.466569
1633381727	-0.467453
1633381727	-0.468337
1633381727	-0.46922
1633381727	-0.470103
1633381727	-0.470985
1633381727	-0.471867
1633381727	-0.472749
1633381727	-0.47363
1633381727	-0.47451
1633381727	-0.47539
1633381727	-0.47627
1633381727	-0.477149
1633381727	-0.478027
1633381727	-0.478905
1633381727	-0.479783
1633381727	-0.48066
1633381727	-0.481537
1633381727	-0.482413
1633381727	-0.483289
1633381727	-0.484164
1633381727	-0.485039
1633381727	-0.485913
1633381727	-0.486787
1633381727	-0.48766
1633381727	-0.488533
1633381727	-0.489405
1633381727	-0.490277
1633381727	-0.491148
1633381727	-0.492019
1633381727	-0.492889
1633381727	-0.493759
1633381727	-0.494629
1633381727	-0.495497
1633381727	-0.496366
1633381727	-0.497234
1633381727	-0.498101
1633381727	-0.498968
1633381727	-0.499834
1633381727	-0.5007
1633381727	-0.501565
1633381727	-0.50243
1633381727	-0.503295
1633381727	-0.504159
1633381727	-0.505022
1633381727	-0.505885
1633381727	-0.506747
1633381727	-0.507609
1633381727	-0.50847
1633381727	-0.509331
1633381727	-0.510191
1633381727	-0.511051
1633381727	-0.511911
1633381727	-0.512769
1633381727	-0.513628
1633381727	-0.514485
1633381727	-0.515343
1633381727	-0.516199
1633381727	-0.517056
1633381727	-0.517911
1633381727	-0.518766
1633381727	-0.519621
1633381727	-0.520475
1633381727	-0.521329
1633381727	-0.522182
1633381727	-0.523034
1633381727	-0.523887
1633381727	-0.524738
1633381727	-0.525589
1633381727	-0.52644
1633381727	-0.527289
1633381727	-0.528139
1633381727	-0.528988
1633381727	-0.529836
1633381727	-0.530684
1633381727	-0.531531
1633381727	-0.532378
1633381727	-0.533224
1633381727	-0.53407
1633381727	-0.534915
1633381727	-0.53576
1633381727	-0.536604
1633381727	-0.537447
1633381727	-0.538291
1633381727	-0.539133
1633381727	-0.539975
1633381727	-0.540816
1633381727	-0.541657
1633381727	-0.542498
1633381727	-0.543337
1633381727	-0.544177
1633381727	-0.545015
1633381727	-0.545853
1633381727	-0.546691
1633381727	-0.547528
1633381727	-0.548365
1633381727	-0.549201
1633381727	-0.550036
1633381727	-0.550871
1633381727	-0.551705
1633381727	-0.552539
1633381727	-0.553372
1633381727	-0.554205
1633381727	-0.555037
1633381727	-0.555868
